# This is an auxiliary file not to be used by the user of ZEBRA
# failed chi2 numFilterUsed
0 1.61399 5
0 2.47915 5
0 0.875211 5
0 1.80852 5
0 0.881777 5
0 6.31892 5
0 3.20512 5
0 0.788432 5
0 22.6561 5
0 1.88263 5
0 29.3083 5
0 8.60387 5
0 14.1954 5
0 3.80589 5
0 0.243152 5
0 4.89056 5
0 6.89277 5
0 2.04982 5
0 9.01594 5
0 19.9395 5
0 1.12426 5
0 1.88504 5
0 0.295668 5
0 4.89961 5
0 5.11429 5
0 1.51817 5
0 0.986504 5
0 30.4894 5
0 3.58648 5
0 0.461629 5
0 10.5586 5
0 5.07914 5
0 4.15515 5
0 1.87146 5
0 1.72128 5
0 0.396411 5
0 7.89949 5
0 3.46628 5
0 14.2301 5
0 14.5149 5
0 3.08661 5
0 13.9634 5
0 5.16984 5
0 22.0205 5
0 2.95463 5
0 7.65905 5
0 32.2475 5
0 6.65862 5
0 1.7262 5
0 0.477902 5
0 6.72577 5
0 4.52731 5
0 7.21344 5
0 9.09373 5
0 0.908583 5
0 12.1626 5
0 0.0416785 5
0 5.39947 5
0 8.46704 5
0 8.60687 5
0 4.34488 5
0 26.2126 5
0 0.841651 5
0 5.36658 5
0 0.343316 5
0 9.44296 5
0 1.20712 5
0 4.11139 5
0 1.84358 5
0 31.5599 5
0 14.7364 5
0 7.88757 5
0 4.66428 5
0 16.4126 5
0 1.03639 5
0 1.04704 5
0 8.72386 5
0 1.10155 5
0 5.47477 5
0 2.47136 5
0 0.690577 5
0 12.6919 5
0 1.31366 5
0 3.26922 5
0 0.364385 5
0 13.9102 5
0 1.46736 5
0 1.34423 5
0 2.65947 5
0 25.9079 5
0 7.2653 5
0 4.42402 5
0 0.0802971 5
0 1.41282 5
0 4.6687 5
0 0.218247 5
0 4.9741 5
0 2.9248 5
0 0.964771 5
0 0.688589 5
0 7.78615 5
0 1.17291 5
0 4.37895 5
0 3.33571 5
0 5.12242 5
0 17.2673 5
0 1.10122 5
0 9.47586 5
0 1.46051 5
0 11.0798 5
0 4.73925 5
0 5.98112 5
0 0.163345 5
0 5.3792 5
0 0.880121 5
0 0.558159 5
0 1.71154 5
0 2.46138 5
0 0.645527 5
0 0.0461042 5
0 17.8657 5
0 1.87091 5
0 10.4376 5
0 24.7299 5
0 0.293258 5
0 1.02377 5
0 13.1402 5
0 2.83245 5
0 6.92932 5
0 9.20459 5
0 19.5333 5
0 10.7888 5
0 13.4599 5
0 8.41626 5
0 0.838005 5
0 1.42502 5
0 4.60752 5
0 1.77479 5
0 32.651 5
0 7.24083 5
0 14.7232 5
0 41.5883 5
0 1.81721 5
0 22.7881 5
0 2.14325 5
0 4.32107 5
0 7.6983 5
0 5.80621 5
0 14.4317 5
0 1.18636 5
0 5.40422 5
0 0.159595 5
0 4.69646 5
0 4.77501 5
0 1.71734 5
0 0.220969 5
0 7.86976 5
0 1.74806 5
0 3.50519 5
0 0.940338 5
0 5.80741 5
0 6.09791 5
0 2.56295 5
0 0.109977 5
0 0.4975 5
0 2.83401 5
0 4.95274 5
0 5.00578 5
0 15.7422 5
0 23.8511 5
0 32.0949 5
0 1.97538 5
0 6.4867 4
0 2.43533 5
0 4.37115 5
0 4.54234 5
0 30.3437 5
0 8.16159 5
0 3.76191 5
0 19.7886 5
0 1.66075 5
0 13.9441 5
0 3.23011 5
0 1.90527 5
0 3.50128 5
0 6.12416 5
0 4.23829 5
0 0.462835 5
0 12.9466 5
0 11.9746 5
0 1.86324 5
0 10.2173 5
0 22.3969 5
0 1.94498 5
0 0.113252 5
0 4.02745 5
0 4.29362 5
0 7.8279 5
0 18.7085 5
0 2.89987 5
0 7.1617 5
0 33.8297 5
0 9.82846 5
0 2.24156 5
0 3.48239 5
0 20.4009 4
0 0.716315 5
0 8.49882 5
0 5.41278 5
0 11.692 5
0 1.66284 5
0 0.321996 5
0 1.7123 5
0 6.74281 5
0 3.29307 5
0 15.3518 5
0 1.52008 5
0 5.32479 5
0 13.3728 5
0 8.40545 5
0 0.82293 5
0 3.26192 5
0 1.52609 5
0 1.97734 5
0 20.362 5
0 2.25261 5
0 1.39721 5
0 10.4755 5
0 3.08603 5
0 2.27874 5
0 6.50962 5
0 42.4513 5
0 4.68338 5
0 51.9504 5
0 26.9744 5
0 20.8872 5
0 29.6837 5
0 19.7411 5
0 22.192 5
0 11.7992 5
0 5.19842 5
0 1.35889 5
0 34.4467 5
0 77.7392 5
0 0.108707 4
0 3.35766 5
0 21.8851 5
0 10.8335 5
0 0.95254 5
0 0.31413 5
0 4.58178 5
0 6.22243 5
0 0.472002 5
0 15.0521 5
0 13.9262 5
0 0.205966 5
0 11.8962 5
0 4.36268 5
0 0.781437 5
0 5.84935 5
0 5.66496 5
0 9.33616 5
0 0.20444 5
0 5.59727 5
0 11.682 5
0 7.50482 5
0 7.00897 5
0 16.9475 5
0 0.306161 5
0 12.9473 5
0 5.07998 5
0 2.78348 5
0 2.70824 5
0 3.04016 5
0 20.9852 5
0 7.43354 5
0 13.5581 5
0 5.36898 5
0 6.7754 5
0 0.631759 5
0 15.3237 5
0 2.08238 5
0 8.76951 5
0 3.0999 5
0 0.109594 5
0 7.10702 5
0 3.19441 5
0 6.45085 5
0 2.53631 5
0 34.2981 5
0 17.4832 5
0 20.4102 5
0 11.3594 5
0 7.35116 5
0 0.473158 5
0 5.80022 5
0 2.79677 5
0 7.84837 5
0 16.0913 5
0 1.7022 5
0 0.0287943 5
0 33.3304 5
0 7.63639 5
0 0.781118 5
0 0.484599 5
0 10.4253 5
0 28.7672 5
0 1.74817 5
0 8.74106 5
0 24.8893 5
0 7.28556 5
0 5.00196 5
0 0.874734 5
0 8.86926 5
0 25.1306 5
0 5.4338 5
0 0.864613 5
0 4.83719 5
0 37.554 5
0 1.50876 5
0 1.83422 5
0 11.4068 5
0 0.300501 5
0 5.95991 5
0 2.95381 5
0 0.761335 5
0 2.14512 5
0 2.43111 5
0 6.97064 5
0 1.08614 5
0 11.5792 5
0 6.19671 5
0 58.8854 5
0 3.482 5
0 6.64598 5
0 2.67203 5
0 17.6296 5
0 5.73157 5
0 4.47147 5
0 44.6004 5
0 20.0974 5
0 24.5146 5
0 0.696164 5
0 13.4496 5
0 0.841937 5
0 8.80749 5
0 10.0529 5
0 1.66376 5
0 3.78424 5
0 2.35377 5
0 9.38124 5
0 1.54007 5
0 9.02424 5
0 10.7925 5
0 23.3898 5
0 6.96806 5
0 26.2425 5
0 6.22125 5
0 8.73093 5
0 9.79812 5
0 2.04323 5
0 0.762889 5
0 0.172147 5
0 26.9375 5
0 1.05209 5
0 13.0653 5
0 5.91863 5
0 22.5041 5
0 10.3509 5
0 1.47082 5
0 1.41357 5
0 3.841 5
0 9.33158 5
0 9.30024 5
0 7.75313 5
0 1.88582 5
0 4.18111 5
0 3.10938 5
0 0.47583 5
0 0.0876552 5
0 4.37531 5
0 0.505033 5
0 2.38174 5
0 3.76921 5
0 0.845086 5
0 5.81942 5
0 2.13927 5
0 3.60637 5
0 36.5562 5
0 2.1552 5
0 1.91319 5
0 23.6178 5
0 2.08694 5
0 0.528928 5
0 2.13589 5
0 0.768486 5
0 5.27658 5
0 7.15349 5
0 11.0263 5
0 5.51202 5
0 17.354 5
0 0.838806 5
0 1.87852 5
0 2.53137 5
0 2.64665 5
0 5.69198 5
0 4.55789 5
0 1.8858 5
0 3.33093 5
0 3.70177 5
0 3.63584 5
0 1.37155 5
0 4.09652 5
0 5.26998 5
0 1.93128 5
0 1.21783 5
0 6.63659 5
0 6.34573 5
0 18.4266 5
0 27.3079 5
0 16.2188 4
0 7.38553 5
0 1.8546 5
0 83.708 5
0 1.4694 5
0 6.25694 5
0 2.92365 5
0 1.05188 5
0 0.162459 5
0 2.97443 5
0 0.113258 5
0 0.151537 5
0 5.22731 5
0 34.2603 5
0 3.84684 5
0 3.39929 5
0 10.3533 5
0 2.04821 5
0 11.5179 5
0 0.960323 5
0 0.693986 5
0 26.771 5
0 1.92153 5
0 5.41042 5
0 1.29331 5
0 2.46377 5
0 1.30296 5
0 2.87559 5
0 5.40523 5
0 1.27882 5
0 8.10739 5
0 14.56 5
0 1.99099 5
0 7.38728 5
0 8.20427 5
0 1.55192 5
0 0.0787694 5
0 13.3781 5
0 0.598558 5
0 3.87739 5
0 1.43526 5
0 11.1643 5
0 28.9474 5
0 5.75854 5
0 27.0773 5
0 7.49642 5
0 4.97299 5
0 6.33234 5
0 16.9756 5
0 23.6909 5
0 0.831286 5
0 6.64592 5
0 2.46956 5
0 4.73834 5
0 5.95225 5
0 1.7762 5
0 1.57927 5
0 0.0661361 5
0 5.42712 5
0 4.16406 5
0 1.52805 5
0 4.23967 5
0 0.256684 5
0 8.16595 5
0 0.988736 5
0 6.1698 5
0 2.88189 5
0 0.448247 5
0 6.06479 5
0 0.211443 5
0 1.0229 5
0 0.337995 5
0 11.1981 5
0 4.31222 5
0 5.00017 5
0 10.4361 5
0 2.44426 5
0 1.69364 5
0 8.73501 5
0 1.7213 5
0 26.7376 5
0 0.0198282 5
0 5.42523 5
0 1.24672 5
0 1.95954 5
0 5.10777 5
0 1.74331 5
0 5.65597 5
0 1.11931 5
0 4.47294 5
0 0.593021 5
0 5.51474 5
0 0.218386 5
0 11.1702 5
0 0.489347 5
0 1.06428 5
0 4.03498 5
0 15.7286 5
0 2.4063 5
0 0.10503 5
0 30.9321 5
0 0.998302 5
0 4.08163 5
0 3.76104 5
0 1.74675 5
0 0.393812 5
0 11.5538 5
0 11.5006 5
0 0.542627 5
0 19.7539 5
0 18.007 5
0 9.76356 5
0 1.23495 5
0 16.0517 5
0 41.4833 5
0 1.14811 5
0 1.9589 5
0 7.20409 5
0 2.77496 5
0 6.15402 5
0 10.891 5
0 7.12989 5
0 7.13773 5
0 6.03555 5
0 1.54369 5
0 1.64955 5
0 1.81543 5
0 0.248011 5
0 0.173975 5
0 1.49903 5
0 0.92992 5
0 4.68896 5
0 2.01342 5
0 0.723577 5
0 0.745424 5
0 6.8018 5
0 5.74386 5
0 12.119 5
0 0.607285 5
0 20.6788 5
0 2.71158 5
0 0.503002 5
0 3.47832 5
0 0.421805 5
0 21.6294 5
0 6.49436 5
0 3.53533 5
0 4.63714 5
0 2.07841 5
0 3.17637 5
0 5.91584 5
0 0.563348 5
0 1.5607 5
0 0.840612 5
0 3.59829 5
0 1.22196 5
0 0.933148 5
0 1.9073 5
0 2.21944 5
0 10.1911 5
0 13.376 5
0 39.8752 5
0 0.116342 5
0 11.1776 5
0 9.78533 5
0 4.94521 5
0 9.19641 5
0 7.48378 5
0 7.00842 5
0 1.52897 5
0 1.35393 5
0 0.466868 5
0 0.713152 5
0 2.78972 5
0 23.1307 5
0 0.109444 5
0 1.06862 5
0 0.634939 5
0 0.782714 5
0 16.285 5
0 29.9985 5
0 1.3451 5
0 0.548533 5
0 1.98378 5
0 1.14551 5
0 4.93264 5
0 8.22877 5
0 4.8179 5
0 10.8616 5
0 5.06436 5
0 6.00556 5
0 1.86514 5
0 0.051586 5
0 1.26762 5
0 2.75513 5
0 2.01161 5
0 0.607142 5
0 0.481635 5
0 19.253 5
0 12.1182 5
0 2.2092 5
0 1.86783 5
0 3.36154 5
0 1.94986 5
0 13.9122 5
0 7.65492 5
0 3.17674 5
0 0.15476 5
0 0.21526 5
0 5.50206 5
0 1.65267 5
0 3.67611 5
0 1.0658 5
0 9.44962 5
0 12.1618 5
0 7.75916 5
0 2.46084 5
0 2.12844 5
0 5.25726 5
0 1.71618 5
0 3.84872 5
0 9.15979 5
0 5.80577 5
0 30.444 5
0 18.7495 5
0 3.63603 5
0 11.3437 5
0 1.09535 5
0 5.07881 5
0 4.63392 5
0 1.35715 5
0 0.90429 5
0 88.3367 5
0 1.46401 5
0 6.9042 5
0 2.66802 5
0 0.18651 5
0 0.769805 5
0 2.59934 5
0 2.18105 5
0 38.9501 5
0 1.706 5
0 6.09541 5
0 5.75864 5
0 1.07705 5
0 1.28724 5
0 9.24294 5
0 38.7178 5
0 1.21806 5
0 0.612669 5
0 0.460613 5
0 1.4627 5
0 0.554273 5
0 9.91841 5
0 13.011 5
0 4.50903 5
0 8.47671 5
0 20.7178 5
0 4.32444 5
0 0.969973 5
0 4.47048 5
0 1.52804 5
0 14.7324 5
0 44.5039 5
0 6.13776 5
0 4.48239 5
0 2.86523 5
0 30.2274 5
0 1.05553 5
0 3.73022 5
0 3.9992 5
0 0.302582 5
0 8.58092 5
0 6.14491 5
0 7.52704 5
0 5.59864 5
0 4.67293 5
0 26.267 5
0 11.1109 5
0 0.0463279 5
0 4.48829 5
0 6.295 5
0 9.75067 5
0 1.81845 5
0 7.62361 5
0 0.760441 5
0 5.58133 5
0 1.45009 5
0 12.7649 5
0 1.87081 5
0 1.62439 5
0 3.98016 5
0 13.8584 5
0 2.04121 5
0 1.56555 5
0 5.23606 5
0 4.40375 5
0 0.940209 5
0 0.940696 5
0 11.1734 5
0 5.01705 5
0 1.9293 5
0 8.45849 5
0 3.96966 5
0 7.82146 5
0 3.47118 5
0 1.0135 5
0 3.03452 5
0 4.3473 5
0 6.04072 5
0 5.16243 5
0 2.55344 5
0 0.916277 5
0 1.20723 5
0 1.2754 5
0 24.7862 5
0 0.421944 5
0 1.68465 5
0 4.15305 5
0 16.5003 5
0 2.73956 5
0 0.819072 5
0 6.8392 5
0 0.219342 5
0 1.77938 5
0 1.33523 5
0 1.03316 5
0 4.62569 5
0 10.4919 5
0 0.820638 5
0 6.72178 5
0 1.27281 5
0 48.9885 5
0 0.447023 5
0 1.68329 5
0 4.94229 5
0 0.776489 5
0 4.78071 5
0 16.0098 5
0 1.87438 5
0 16.3337 5
0 9.76483 5
0 7.39421 5
0 5.30333 5
0 0.925583 5
0 3.03014 5
0 5.23283 5
0 2.23928 5
0 5.45064 5
0 1.83247 5
0 6.49589 5
0 15.4081 5
0 1.59921 5
0 2.45528 5
0 0.795994 5
0 3.5548 5
0 0.178161 5
0 2.48975 5
0 13.7369 5
0 2.01679 5
0 2.21534 5
0 28.0177 5
0 11.5562 5
0 4.24164 5
0 8.45605 5
0 5.3422 5
0 2.84662 5
0 0.906034 5
0 1.99383 5
0 0.209324 5
0 0.114228 5
0 0.0964016 5
0 2.11708 5
0 1.34421 5
0 0.687415 5
0 4.40302 5
0 1.16392 5
0 3.78359 5
0 14.3852 5
0 2.06535 5
0 0.756231 5
0 11.2891 5
0 46.0471 5
0 2.5376 5
0 9.12005 5
0 0.14072 5
0 3.26263 5
0 0.408191 5
0 16.0317 5
0 1.82518 5
0 0.302824 5
0 1.39807 5
0 0.528856 5
0 2.18866 5
0 2.83502 5
0 0.515355 5
0 0.925119 5
0 1.90988 5
0 0.279438 5
0 14.795 5
0 13.685 5
0 5.60518 5
0 6.39611 5
0 8.55999 5
0 2.48401 5
0 2.27532 5
0 33.3912 5
0 10.2301 5
0 2.0591 5
0 7.95671 5
0 0.926551 5
0 0.173761 5
0 3.65226 5
0 1.58403 5
0 3.47852 5
0 1.41389 5
0 2.49388 5
0 0.168251 5
0 0.633382 5
0 5.05528 5
0 5.34699 5
0 5.7301 5
0 2.0884 5
0 0.610979 5
0 3.92418 5
0 0.139578 5
0 2.20868 5
0 1.89904 5
0 0.233623 5
0 1.04123 5
0 0.512801 5
0 1.17533 5
0 3.19024 5
0 3.2411 5
0 4.99773 5
0 8.77917 5
0 5.29822 5
0 10.4803 5
0 6.77476 5
0 8.30294 5
0 6.56123 5
0 13.7727 5
0 2.00604 5
0 3.90527 5
0 2.2168 5
0 1.45383 5
0 1.33207 5
0 3.70944 5
0 5.18887 5
0 0.28117 5
0 0.627912 5
0 14.0889 5
0 11.021 5
0 3.29053 5
0 2.09244 5
0 6.35076 5
0 1.16148 5
0 0.430129 5
0 3.01684 5
0 2.11342 5
0 1.10104 5
0 0.223659 5
0 8.95022 5
0 0.54252 5
0 3.61996 5
0 1.77983 5
0 0.361912 5
0 57.9276 5
0 5.78918 5
0 26.8463 5
0 118.502 5
0 4.63687 5
0 6.33335 5
0 0.44414 5
0 6.6505 5
0 32.6391 5
0 7.52927 5
0 11.3349 5
0 3.56363 5
0 10.3818 5
0 16.9355 5
0 71.2779 5
0 2.8707 5
0 20.8725 5
0 14.9809 5
0 19.9056 5
0 15.7349 5
0 70.8784 5
0 11.5634 5
0 8.30347 5
0 0.618358 5
0 0.581701 4
0 52.944 5
0 40.2513 5
0 17.7805 5
0 4.88662 5
0 7.48788 5
0 3.39105 5
0 0.407227 5
0 17.2162 5
0 280.372 5
0 83.2703 5
0 8.09664 5
0 73.4037 5
0 28.3002 5
0 6.34009 5
0 3.07561 5
0 9.72822 5
0 10.7464 5
0 13.5671 5
0 1.66073 5
0 33.0777 5
0 9.45992 5
0 38.1057 5
0 4.10599 5
0 4.58238 5
0 3.72138 5
0 11.9683 5
0 3.43735 5
0 10.2602 5
0 1.28194 5
0 4.83389 5
0 4.25255 5
0 1.90397 5
0 0.945137 5
0 2.90149 5
0 5.2971 5
0 6.47218 5
0 3.72915 5
0 15.3413 5
0 4.14945 5
0 27.4572 5
0 6.80069 5
0 11.3439 5
0 1.60747 5
0 7.9773 5
0 8.40666 5
0 2.32953 5
0 1.37449 5
0 1.1429 5
0 3.68481 5
0 7.44838 5
0 36.7994 5
0 3.13936 5
0 19.7286 5
0 1.55844 5
0 40.9671 5
0 14.135 5
0 6.83401 5
0 2.79137 5
0 4.49324 5
0 3.77629 5
0 5.55897 5
0 2.05231 5
0 2.55018 5
0 4.81838 5
0 4.73804 5
0 10.1165 5
0 5.45548 5
0 4.08607 5
0 13.6848 5
0 9.07599 5
0 12.3965 5
0 13.3183 5
0 3.44761 5
0 6.55287 5
0 56.2636 5
0 1.75892 5
0 0.186521 5
0 8.60923 5
0 0.711304 5
0 1.16156 5
0 0.339383 5
0 11.1529 5
0 0.62592 5
0 1.11806 5
0 12.7577 5
0 4.25075 5
0 17.8031 5
0 3.76808 5
0 14.6706 5
0 7.43144 5
0 2.42247 5
0 3.63976 5
0 2.46356 5
0 5.77053 5
0 11.6976 5
0 0.48997 5
0 6.63805 5
0 7.3683 5
0 0.417482 5
0 4.25436 5
0 6.6641 5
0 43.512 5
0 0.887235 5
0 2.75662 5
0 1.19064 5
0 26.3507 5
0 2.81118 5
0 2.88982 5
0 8.34744 5
0 1.40456 5
0 0.469617 5
0 47.0529 5
0 17.3844 5
0 3.46255 5
0 6.85276 5
0 1.76364 5
0 0.871541 5
0 2.36099 5
0 3.16659 5
0 3.34021 5
0 2.3872 5
0 7.05631 5
0 2.36955 5
0 23.5662 5
0 1.27265 5
0 4.42076 5
0 13.8 5
0 12.4235 5
0 3.92513 5
0 9.30527 5
0 12.4342 5
0 10.3177 5
0 2.68849 5
0 0.522204 5
0 2.79155 5
0 10.0114 5
0 2.57839 5
0 1.11338 5
0 1.77951 5
0 8.83225 5
0 4.3225 5
0 1.26321 5
0 4.85722 5
0 0.433738 5
0 11.083 5
0 6.11549 5
0 17.0383 5
0 0.717331 5
0 1.54585 5
0 11.6009 5
0 4.46911 5
0 1.52554 5
0 5.33426 5
0 30.7849 5
0 0.802884 5
0 0.970836 5
0 11.1496 5
0 11.863 5
0 8.39673 5
0 2.69175 5
0 0.279153 5
0 1.58184 5
0 2.4675 5
0 2.45392 5
0 0.229051 5
0 1.50587 5
0 2.61906 5
0 23.1502 5
0 1.06494 5
0 3.15539 5
0 2.15291 5
0 0.0742399 5
0 1.19677 5
0 4.42619 5
0 1.15844 5
0 0.313497 5
0 13.7038 5
0 6.81084 5
0 5.47366 5
0 0.587076 5
0 33.44 5
0 0.586021 5
0 4.02395 5
0 0.721302 5
0 3.43847 5
0 12.4835 5
0 0.73295 5
0 14.1483 5
0 2.66369 5
0 8.1561 5
0 17.0853 5
0 0.341748 5
0 0.243729 5
0 1.30239 5
0 8.5051 5
0 0.344839 5
0 1.68063 5
0 9.17696 5
0 15.5465 5
0 1.72769 5
0 13.2879 5
0 3.5248 5
0 0.355926 5
0 21.0381 5
0 9.38552 5
0 2.68938 5
0 5.45894 5
0 2.17904 5
0 5.03186 5
0 2.5976 5
0 27.4191 5
0 4.04598 5
0 1.49126 5
0 24.7648 5
0 7.19869 5
0 20.9699 5
0 15.3519 5
0 1.13984 5
0 6.45754 5
0 2.88706 5
0 23.6924 5
0 0.625945 5
0 3.60683 5
0 16.8573 5
0 3.55697 5
0 15.2861 5
0 8.59874 5
0 0.641287 5
0 8.16894 5
0 27.3213 5
0 6.24304 5
0 3.16432 5
0 0.38204 5
0 0.340248 5
0 0.91987 5
0 1.48133 5
0 10.868 5
0 6.8708 5
0 10.3058 5
0 3.68719 5
0 1.88379 5
0 14.6056 5
0 5.9417 5
0 17.2932 5
0 3.73544 5
0 0.890129 5
0 0.934665 5
0 1.70109 5
0 5.24647 5
0 0.877113 5
0 12.0602 5
0 8.0306 5
0 0.867555 5
0 3.8461 5
0 1.51548 5
0 0.835674 5
0 1.20405 5
0 1.41098 5
0 21.4536 5
0 2.05756 5
0 1.95776 5
0 1.51169 5
0 4.60499 5
0 25.4691 5
0 1.59167 5
0 4.57406 5
0 2.96204 5
0 1.02149 5
0 0.645205 5
0 44.3021 5
0 14.0685 5
0 5.60528 5
0 27.2271 5
0 6.121 5
0 8.63009 5
0 10.8519 5
0 1.59994 5
0 1.07787 5
0 0.932789 5
0 3.27735 5
0 7.29535 5
0 1.95593 5
0 2.86488 5
0 0.249624 5
0 1.46243 5
0 0.547089 5
0 6.90992 5
0 27.448 5
0 4.11826 5
0 7.69492 5
0 5.99695 5
0 5.03086 5
0 3.23695 5
0 7.17669 5
0 2.30011 5
0 12.7535 5
0 1.22672 5
0 9.36996 5
0 17.3186 5
0 0.354379 5
0 7.66946 5
0 10.2307 5
0 10.3506 5
0 0.760942 5
0 1.24534 5
0 5.14528 5
0 27.434 5
0 10.3038 5
0 10.6854 5
0 2.09748 5
0 2.35347 5
0 52.2124 5
0 5.17364 5
0 0.507458 5
0 0.256992 5
0 1.55777 5
0 7.80544 5
0 11.2436 5
0 5.63714 5
0 8.14656 5
0 12.2442 5
0 0.67573 5
0 38.1688 5
0 6.40556 5
0 0.721875 5
0 2.34022 5
0 0.682999 5
0 13.2403 5
0 8.82321 5
0 11.8869 5
0 0.819142 5
0 4.88036 5
0 0.603149 5
0 0.283562 5
0 4.31451 5
0 1.60617 5
0 2.06468 5
0 3.318 5
0 9.51092 5
0 4.66673 5
0 1.62217 5
0 4.11392 5
0 1.18918 5
0 3.5236 5
0 0.227869 5
0 11.0274 5
0 1.86314 5
0 3.42075 5
0 22.5757 5
0 0.0625553 5
0 6.93038 5
0 0.823939 5
0 1.72806 5
0 17.9296 5
0 1.88785 5
0 2.36467 5
0 1.93011 5
0 12.4784 5
0 5.32067 5
0 0.632275 5
0 12.6524 5
0 2.94448 5
0 1.80583 5
0 0.564696 5
0 1.43807 5
0 2.41552 5
0 14.3781 5
0 1.16045 5
0 5.25409 5
0 1.07462 5
0 2.11765 5
0 4.91963 5
0 6.98666 5
0 0.151118 5
0 1.59023 5
0 3.85475 5
0 3.0382 5
0 18.864 5
0 0.772984 5
0 0.901373 5
0 4.83233 5
0 0.139102 5
0 0.235866 5
0 5.21312 5
0 4.06209 5
0 2.19493 5
0 8.78681 5
0 12.4522 5
0 0.313685 5
0 3.35461 5
0 0.32867 5
0 21.6584 5
0 0.179824 5
0 1.04589 5
0 5.31832 5
0 4.26468 5
0 7.25069 5
0 25.6179 5
0 0.545979 5
0 0.342977 5
0 4.3582 5
0 4.56719 5
0 3.12241 5
0 14.2702 5
0 0.222268 5
0 3.64311 5
0 11.8044 5
0 13.7383 5
0 1.33769 5
0 2.45964 5
0 0.438054 5
0 0.574541 5
0 0.748248 5
0 3.64012 5
0 3.65528 5
0 7.56269 5
0 3.3542 5
0 2.67883 5
0 6.84598 5
0 6.7998 5
0 2.05991 5
0 0.717573 5
0 6.26547 5
0 0.807173 5
0 6.62916 5
0 2.37175 5
0 6.58081 5
0 0.477121 5
0 6.92055 5
0 7.55671 5
0 0.78152 5
0 5.3225 5
0 2.38961 5
0 13.0285 5
0 0.536894 5
0 0.237603 5
0 2.07972 5
0 1.87996 5
0 0.899839 5
0 1.0956 5
0 5.19967 5
0 4.90125 5
0 8.74409 5
0 3.85217 5
0 57.0737 5
0 0.668305 5
0 0.838234 5
0 0.246321 5
0 5.63548 5
0 3.84844 5
0 0.497181 5
0 0.231642 5
0 17.0728 5
0 5.13091 5
0 6.85148 5
0 3.85065 5
0 4.29143 5
0 7.64137 5
0 3.28991 5
0 10.5761 5
0 19.2943 5
0 3.26563 5
0 0.652222 5
0 5.24812 5
0 4.25593 5
0 1.52306 5
0 4.19304 5
0 1.46066 5
0 2.179 5
0 0.219981 5
0 8.07758 5
0 1.62813 5
0 0.978293 5
0 6.62847 5
0 1.7812 5
0 6.432 5
0 1.32571 5
0 0.471805 5
0 6.40795 5
0 1.57384 5
0 1.7822 5
0 2.26699 5
0 4.2509 5
0 1.11239 5
0 0.0485396 5
0 15.5289 5
0 2.65072 5
0 0.424056 5
0 5.84548 5
0 0.610273 5
0 1.19977 5
0 9.51414 5
0 2.49032 5
0 2.53246 5
0 9.11061 5
0 9.37707 5
0 16.078 5
0 7.63365 5
0 1.09907 5
0 1.82583 5
0 10.8181 5
0 23.3008 5
0 17.3121 5
0 7.96327 5
0 2.02175 5
0 0.225434 5
0 12.462 5
0 0.311153 5
0 0.782842 5
0 4.58092 5
0 0.406699 5
0 9.41663 5
0 1.72197 5
0 2.89045 5
0 0.447051 5
0 1.24523 5
0 2.58566 5
0 2.62325 5
0 4.12562 5
0 1.43364 5
0 0.892434 5
0 1.84949 5
0 7.06252 5
0 7.48222 5
0 1.03857 5
0 2.05476 5
0 1.14055 5
0 1.38901 5
0 7.23316 5
0 8.2946 5
0 1.82243 5
0 1.2141 5
0 1.27621 5
0 8.86447 5
0 2.47447 5
0 1.5581 5
0 2.73364 5
0 9.05176 5
0 1.7485 5
0 3.7445 5
0 2.31456 5
0 2.08845 5
0 1.65755 5
0 1.48603 5
0 0.589038 5
0 1.43605 5
0 8.89413 5
0 43.0855 5
0 12.6142 5
0 26.667 5
0 0.733991 5
0 4.85606 5
0 13.9335 5
0 2.68979 5
0 10.3448 5
0 0.491625 5
0 1.81414 5
0 5.11727 5
0 4.39191 5
0 6.81305 5
0 3.01237 5
0 0.445169 5
0 4.30089 5
0 3.95889 5
0 9.2009 5
0 1.36825 5
0 3.20866 5
0 1.68682 5
0 13.0876 5
0 3.43283 5
0 3.56544 5
0 11.7448 5
0 1.86998 5
0 6.74663 5
0 1.19915 5
0 2.95363 5
0 2.95655 5
0 0.591707 5
0 1.54096 5
0 3.75158 5
0 3.53422 5
0 4.38929 5
0 2.19155 5
0 0.797051 5
0 3.41231 5
0 11.9105 5
0 4.48007 5
0 5.65521 5
0 11.1584 5
0 2.15489 5
0 0.567799 5
0 8.78951 5
0 2.94241 5
0 6.26123 5
0 5.53215 5
0 4.35818 5
0 4.49224 5
0 2.0395 5
0 6.80271 5
0 12.4259 5
0 4.4569 5
0 1.704 5
0 3.37515 5
0 0.437275 5
0 4.33608 5
0 0.761029 5
0 2.24294 5
0 1.40324 5
0 1.21648 5
0 1.00248 5
0 3.30729 5
0 4.05777 5
0 2.58721 5
0 2.32079 5
0 23.365 5
0 1.73337 5
0 5.75492 5
0 5.7075 5
0 11.4922 5
0 14.9896 5
0 13.7651 5
0 6.57499 5
0 5.91194 5
0 2.10615 5
0 6.79048 5
0 3.09784 5
0 4.60793 5
0 2.1063 5
0 6.96188 5
0 9.62154 5
0 6.18348 5
0 0.496812 5
0 2.11316 5
0 0.571527 5
0 2.68929 5
0 0.100755 5
0 2.44859 5
0 5.85512 5
0 3.93683 5
0 4.91203 5
0 0.771939 5
0 0.744628 5
0 2.74898 5
